time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1745552700,200.81,201.23,191.8,195.18,199.5477691867103,196.26356746172715,0,0,0,,,,,,0,0,0,0,,,,9568484,10331095.05
1745811900,195,199.8,193.3,197.85,199.20821534936823,196.40778860157013,0,0,0,,,,,,0,0,0,0,,,,4589735,9830102.25
1745898300,198.78,199.81,195.16,198.5,199.06657227949458,196.59798963779102,0,0,0,,,,,,0,0,0,0,,,,3391809,9709515.15
1745984700,197.99,197.99,193.01,194.43,198.13925782359567,196.4008996707191,0,0,0,,,,,,0,0,0,0,,,,5144497,9625785.75
1746157500,194.53,195.76,191.58,193.23,197.15740625887653,196.1126360642901,0,0,0,,,,,,0,0,0,0,,,,4658080,9160780.7
1746416700,194.9,199.87,193.78,197.71,197.26792500710124,196.25785096753646,0,0,0,,,,,,0,0,0,0,,,,4618587,8507878.1
1746503100,198.5,200.75,191,192.25,196.264340005681,195.8935008795786,0,0,0,,,,,,0,0,0,0,,,,6635585,8168974.7
1746589500,189,194.51,189,191.54,195.3194720045448,195.4977280723442,0,0,0,,,,,,0,0,0,0,,,,4519982,7979022.4
1746675900,192.5,193.64,186,186.48,193.55157760363582,194.67793461122199,0,0,0,,,,,,0,0,0,0,,,,6067971,7828672.6
1746762300,181.6,184.6,179.06,182.95,191.43126208290866,193.61175873747453,0,0,0,,,,,,0,0,0,0,,,,7078499,7570895.95
1747021500,194.69,198.9,192.02,198.3,192.80500966632692,194.0379624886132,0,0,0,,,,,,0,0,0,0,,,,7484926,7414287.55
1747107900,198.3,200.4,197,198.35,193.91400773306154,194.42996589873928,0,0,0,,,,,,0,0,0,0,,,,4142895,7271676.45
1747194300,198.6,203.2,197.9,201.94,195.51920618644922,195.11269627158117,0,0,0,,,,,,0,0,0,0,,,,4564915,7060183.3
1747280700,203.5,204.89,199.03,201.07,196.62936494915937,195.65426933780105,0,0,0,,,,,,0,0,0,0,,,,10028753,7190824.5
1747367100,203.35,203.99,200.7,202.77,197.8574919593275,196.30115394345552,0,0,0,,,,,,0,0,0,0,,,,5253618,7126579.2
1747626300,203.1,207.3,201.62,202.83,198.851993567462,196.89468540314138,0,0,0,,,,,,0,0,0,0,,,,6547142,7104877.45
1747712700,203.27,203.9,200,200.36,199.1535948539696,197.2097140028558,0,0,0,,,,,,0,0,0,0,,,,6640719,6727915.85
1747799100,199.5,206.64,199.03,204.61,200.24487588317567,197.88246727532345,0,0,0,,,,,,0,0,0,0,,,,6581864,6425827.85
1747885500,205.4,216.6,203.11,215.08,203.21190070654055,199.44587934120312,0,0,0,,,,,,0,0,0,0,,,,15450873,6485661.4
1747971900,217,222.67,213.22,215.04,205.57752056523245,200.863526673821,0,0,0,,,,,,0,0,0,0,,,,10628306,6679862
1748231100,215.2,218.9,213.65,214.97,207.45601645218596,202.14593333983728,0,0,0,,,,,,0,0,0,0,,,,5436245,6473250.05
1748317500,215,216.7,212.41,213.35,208.63481316174878,203.16448485439753,0,0,0,,,,,,0,0,0,0,,,,3335344,6410530.5
