time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1765773000,25951.9,25962.2,25937.5,25961.35,25978.977288268885,25987.521828709418,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6064004,9012834.3
1765773900,25961.8,25978.1,25954.55,25976.05,25978.391830615106,25986.47893519038,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5393969,8956459
1765774800,25976.1,25981.3,25946.95,25968.15,25976.343464492085,25984.81266835489,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6570282,8942045.7
1765775700,25968.4,25997.55,25965.95,25987.25,25978.524771593668,25985.03424395899,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4645280,8739385.2
1765776600,25987.35,25993.6,25974.55,25980.95,25979.009817274935,25984.66294905363,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,6889538,8876134.2
1765777500,25980.85,25995.55,25968.15,25991.7,25981.54785381995,25985.302680957844,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5999154,8860963.1
1765778400,25991.15,25994.6,25961.55,25971,25979.43828305596,25984.002437234405,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4836025,8772316.9
1765779300,25971.2,26021.25,25969.85,26016.1,25986.770626444766,25986.92039748582,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,5777166,8759059.7
1765780200,26016.2,26028.25,26008.55,26018.55,25993.126501155813,25989.7958158962,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4672517,8675981.9
1765781100,26019.55,26027.3,26011.45,26018.6,25998.22120092465,25992.414378087455,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4512545,8633187.4
1765782000,26020.1,26029.95,26007.7,26010.15,26000.606960739722,25994.02670735223,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4308891,8513667.85
1765782900,26009.95,26022.85,26003.45,26016,26003.685568591776,25996.02427941112,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4432674,8323068.8
1765783800,26016.2,26045,26015.35,26042.1,26011.36845487342,26000.212981282835,0,0,0,26319.9,25857.5,25740.8,25318.45,25060.55,3,3,3,1,,,,4854354,8259142.3
