id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
A130,A,,close,0.6,True,gt_prev,0.75,,,,fixed2L,none,False,-29.165726694206285,-6.210495069077049,-9.413083514710262,-4.183479281571456,43.342842799167386,22.946979089715096,0.4166666666666667,0.43209876543209874,0.7265699391686841,0.8728343268300122,192,81,38.666666666666664,59.53086419753087,76,33,110,39
A131,A,,next_open,0.6,True,gt_prev,0.75,,,,fixed2L,none,False,-17.995804251663483,-6.1547066032974325,-5.529286682547651,-4.1454955898732715,44.263878325554494,22.475645238112897,0.4292929292929293,0.43661971830985913,0.8209669051072466,0.8659685126674668,198,71,37.05050505050505,67.69014084507042,79,30,112,32
A132,A,,close,0.6,True,gt_prev,1.0,,,,fixed2L,none,False,-21.069113321588183,1.0245683447466236,-6.55820396105603,0.6817283964785981,41.859443402108774,21.876406017067666,0.39520958083832336,0.45454545454545453,0.769654796551693,1.020384201956096,167,77,38.76646706586826,64.57142857142857,61,33,99,34
A133,A,,next_open,0.6,True,gt_prev,1.0,,,,fixed2L,none,False,-15.931035903852997,-4.766413479905207,-4.853372947592282,-3.2026832154763762,40.481115748878544,20.243226445127814,0.41040462427745666,0.423728813559322,0.8231447537770967,0.8792795867353251,173,59,36.60115606936416,81.40677966101696,64,24,101,26
A134,A,,close,0.6,True,gt_prev,1.5,,,,fixed2L,none,False,-35.94023534708587,-3.724298878639276,-11.986579967623479,-2.497975515594175,39.21839138330206,16.78816628054827,0.22950819672131148,0.375,0.24538414082207313,0.8782587668282217,61,48,35.557377049180324,86.35416666666667,9,16,46,24
A135,A,,next_open,0.6,True,gt_prev,1.5,,,,fixed2L,none,False,-35.24297309444905,3.95406928951596,-11.712989009595553,2.618367622721096,38.39789052226148,14.02789375129315,0.21311475409836064,0.42857142857142855,0.24066235073637557,1.1410735742178968,61,49,34.40983606557377,86.28571428571429,9,18,46,22
A136,A,,close,0.6,True,gt_1_2x20d,,,,,fixed2L,none,False,-36.32380895795107,-3.345765779531329,-12.137992812461807,-2.242631224221836,49.89823478038447,24.019121127984967,0.4391304347826087,0.5222222222222223,0.7043980461767287,0.9268717556328648,230,90,33.51304347826087,55.13333333333333,100,45,124,36
A137,A,,next_open,0.6,True,gt_1_2x20d,,,,,fixed2L,none,False,-30.25170384486593,-11.936321433472585,-9.813445315072089,-8.123112033112035,50.271132682626565,23.39395743028026,0.452991452991453,0.42028985507246375,0.7475630461636138,0.738464691445815,234,69,32.23076923076923,68.72463768115942,103,29,125,31
A138,A,,close,0.6,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-25.156933946913618,-1.2748188411245254,-7.972032964622278,-0.8515018278818398,43.05888239372823,21.72830889252404,0.41414141414141414,0.4457831325301205,0.7623788766369206,0.9705732652811538,198,83,38.621212121212125,60.59036144578313,77,35,114,38
A139,A,,next_open,0.6,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-25.937628501898445,-11.64470449497621,-8.24827677596347,-7.920440686289954,42.621782204989,20.703841068081207,0.3969849246231156,0.4,0.7453996439297036,0.7382530735854689,199,65,38.0,74.36923076923077,75,26,117,30
A140,A,,close,0.6,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-34.209866401244305,2.409359570336278,-11.311457026872162,1.5994899774299132,46.323982004929604,20.01602855362861,0.37222222222222223,0.4507042253521127,0.670560984844795,1.0571676846438143,180,71,37.35,71.59154929577464,63,30,111,31
A141,A,,next_open,0.6,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-21.055031140817427,-7.068680958444418,-6.553424738281022,-4.768730059451776,40.475775163537975,19.54990765527699,0.3901098901098901,0.4153846153846154,0.7797661271470844,0.8325842667913831,182,65,36.675824175824175,74.6,66,26,109,30
A142,A,,close,0.6,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-40.8141830594321,3.013174015505471,-13.960904476873138,1.998366964574827,45.16734979671214,13.618959710876682,0.20634920634920634,0.39285714285714285,0.193164812150193,1.0894709428499798,63,56,36.682539682539684,72.73214285714286,8,20,50,26
A143,A,,next_open,0.6,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-37.68953055886022,1.440359383540235,-12.68244214327231,0.9577295193656132,42.08833341127165,12.230936283014971,0.2153846153846154,0.38461538461538464,0.23468908041634737,1.044185350589845,65,52,35.53846153846154,83.57692307692308,9,18,50,24
A144,A,,close,0.7,False,,,,,,fixed2L,none,False,-39.10579216622023,-5.032187412004241,-13.256105676854235,-3.3828179751490772,50.8536252656981,23.62893959110992,0.43946188340807174,0.5294117647058824,0.6785722705594027,0.8958708568069751,223,85,33.327354260089685,59.22352941176471,98,42,120,34
A145,A,,next_open,0.7,False,,,,,,fixed2L,none,False,-18.275874366279112,-1.1565425830354026,-5.621901058124557,-0.7723467602054557,42.601201122863955,18.38040829288577,0.48535564853556484,0.4931506849315068,0.8402243712055857,0.9715284170106298,239,73,32.22175732217573,71.32876712328768,112,34,119,29
A146,A,,close,0.7,False,,0.75,,,,fixed2L,none,False,-28.05172242802989,-6.475125337691933,-9.006912785378828,-4.363756093044746,46.30199954857548,23.889812121703006,0.4166666666666667,0.45121951219512196,0.7354790867479941,0.8684386419673423,192,82,38.088541666666664,60.98780487804878,75,35,110,38
A147,A,,next_open,0.7,False,,0.75,,,,fixed2L,none,False,-17.882954233855365,4.494856357935562,-5.492032888445719,2.9738708598440633,41.75182497869627,18.803801081442597,0.422680412371134,0.4925373134328358,0.8166020390541456,1.107292089797132,194,67,38.345360824742265,77.61194029850746,77,31,109,26
A148,A,,close,0.7,False,,1.0,,,,fixed2L,none,False,-20.794742497265382,-0.4644457691526105,-6.465197046893811,-0.30980011391030793,41.86302227692135,20.54297480495158,0.3953488372093023,0.4805194805194805,0.7802005663271849,0.9875739531906098,172,77,38.80813953488372,67.64935064935065,64,34,101,33
A149,A,,next_open,0.7,False,,1.0,,,,fixed2L,none,False,-18.32084296858406,-5.018183583265101,-5.6367924871453035,-3.373322346744534,41.98072372850375,18.96338943204775,0.3977272727272727,0.4426229508196721,0.8043060459082436,0.8834645420952774,176,61,36.82386363636363,83.22950819672131,66,25,102,27
A150,A,,close,0.7,False,,1.5,,,,fixed2L,none,False,-37.09129209564629,-6.733606234125633,-12.442915319863769,-4.540008003354434,41.37202288918064,16.69497539112161,0.2222222222222222,0.3333333333333333,0.2510133014773947,0.7984819029080671,63,51,34.666666666666664,72.82352941176471,9,15,48,28
A151,A,,next_open,0.7,False,,1.5,,,,fixed2L,none,False,-36.1119397159823,-3.4372079694975466,-12.054278820173202,-2.3042841140414216,40.676985538541096,15.129441271641625,0.2222222222222222,0.36,0.2504907164325613,0.885562383848098,63,50,33.23809523809524,75.1,9,15,48,26
A152,A,,close,0.7,False,gt_prev,,,,,fixed2L,none,False,-24.9655331175355,-2.5868282308341484,-7.904620974021448,-1.7316825002766323,45.7905086412476,25.22824057984922,0.47368421052631576,0.5340909090909091,0.7878917235157695,0.9427964434763619,228,88,32.45175438596491,56.28409090909091,107,45,114,34
A153,A,,next_open,0.7,False,gt_prev,,,,,fixed2L,none,False,-13.350872862361173,-13.64902091221426,-4.025186417133253,-9.317976503651726,43.797997726532785,24.96551207029339,0.4936708860759494,0.4461538461538462,0.881229750739555,0.6950507643566486,237,65,31.08016877637131,71.24615384615385,114,28,115,29
A154,A,,close,0.7,False,gt_prev,0.75,,,,fixed2L,none,False,-20.410496020830415,-15.017586008716155,-6.335329714638361,-10.278445587403006,44.69922739041473,28.52859967278753,0.43169398907103823,0.3972602739726027,0.7928044527376976,0.7000501802448815,183,73,39.37158469945355,65.01369863013699,76,26,100,39
A155,A,,next_open,0.7,False,gt_prev,0.75,,,,fixed2L,none,False,-9.204581392158017,-15.341238893674348,-2.730401966314555,-10.506339668818365,39.17570549730681,25.464373767803515,0.4521276595744681,0.3492063492063492,0.8979253985939021,0.6708776418967755,188,63,38.42553191489362,71.9047619047619,80,20,100,35
A156,A,,close,0.7,False,gt_prev,1.0,,,,fixed2L,none,False,-17.929292856719737,-14.260964772681117,-5.507325668734375,-9.74681097618868,43.01854440264526,27.905757527855368,0.389937106918239,0.38095238095238093,0.7933697986313202,0.6865174326399353,159,63,38.723270440251575,76.33333333333333,59,21,92,34
A157,A,,next_open,0.7,False,gt_prev,1.0,,,,fixed2L,none,False,-17.258136826736546,-12.893451619819174,-5.286427744739541,-8.789888549967817,43.03213753865962,23.481052907038773,0.3987730061349693,0.375,0.8004980634984018,0.6949615952543083,163,56,36.99386503067485,83.19642857142857,60,19,95,28
A158,A,,close,0.7,False,gt_prev,1.5,,,,fixed2L,none,False,-33.03510758275435,-3.1405785074158366,-10.860297964672528,-2.104358955012453,36.9828751143362,17.94542752938071,0.2413793103448276,0.3541666666666667,0.26943032630899416,0.892881760718644,58,48,35.98275862068966,73.5,9,15,43,25
A159,A,,next_open,0.7,False,gt_prev,1.5,,,,fixed2L,none,False,-32.49462239115448,-2.219924736633694,-10.654622549504344,-1.4851438750229429,36.267832797106244,18.04946902988624,0.22413793103448276,0.375,0.2641740927855884,0.9218456004425166,58,48,34.827586206896555,73.08333333333333,9,15,43,25
A160,A,,close,0.7,False,gt_1_2x20d,,,,,fixed2L,none,False,-39.10579216622023,-5.032187412004241,-13.256105676854235,-3.3828179751490772,50.8536252656981,23.62893959110992,0.43946188340807174,0.5294117647058824,0.6785722705594027,0.8958708568069751,223,85,33.327354260089685,59.22352941176471,98,42,120,34
A161,A,,next_open,0.7,False,gt_1_2x20d,,,,,fixed2L,none,False,-18.275874366279112,-1.1565425830354026,-5.621901058124557,-0.7723467602054557,42.601201122863955,18.38040829288577,0.48535564853556484,0.4931506849315068,0.8402243712055857,0.9715284170106298,239,73,32.22175732217573,71.32876712328768,112,34,119,29
A162,A,,close,0.7,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,-28.05172242802989,-6.475125337691933,-9.006912785378828,-4.363756093044746,46.30199954857548,23.889812121703006,0.4166666666666667,0.45121951219512196,0.7354790867479941,0.8684386419673423,192,82,38.088541666666664,60.98780487804878,75,35,110,38
A163,A,,next_open,0.7,False,gt_1_2x20d,0.75,,,,fixed2L,none,False,-17.882954233855365,4.494856357935562,-5.492032888445719,2.9738708598440633,41.75182497869627,18.803801081442597,0.422680412371134,0.4925373134328358,0.8166020390541456,1.107292089797132,194,67,38.345360824742265,77.61194029850746,77,31,109,26
A164,A,,close,0.7,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,-20.794742497265382,-0.4644457691526105,-6.465197046893811,-0.30980011391030793,41.86302227692135,20.54297480495158,0.3953488372093023,0.4805194805194805,0.7802005663271849,0.9875739531906098,172,77,38.80813953488372,67.64935064935065,64,34,101,33
A165,A,,next_open,0.7,False,gt_1_2x20d,1.0,,,,fixed2L,none,False,-18.32084296858406,-5.018183583265101,-5.6367924871453035,-3.373322346744534,41.98072372850375,18.96338943204775,0.3977272727272727,0.4426229508196721,0.8043060459082436,0.8834645420952774,176,61,36.82386363636363,83.22950819672131,66,25,102,27
A166,A,,close,0.7,False,gt_1_2x20d,1.5,,,,fixed2L,none,False,-37.09129209564629,-6.733606234125633,-12.442915319863769,-4.540008003354434,41.37202288918064,16.69497539112161,0.2222222222222222,0.3333333333333333,0.2510133014773947,0.7984819029080671,63,51,34.666666666666664,72.82352941176471,9,15,48,28
A167,A,,next_open,0.7,False,gt_1_2x20d,1.5,,,,fixed2L,none,False,-36.1119397159823,-3.4372079694975466,-12.054278820173202,-2.3042841140414216,40.676985538541096,15.129441271641625,0.2222222222222222,0.36,0.2504907164325613,0.885562383848098,63,50,33.23809523809524,75.1,9,15,48,26
A168,A,,close,0.7,True,,,,,,fixed2L,none,False,-31.42279053242939,-4.762906932859467,-10.250198438595149,-3.200307689146731,50.19768625837999,22.825706102965153,0.45535714285714285,0.5057471264367817,0.7326432515248317,0.9019899251529891,224,87,33.691964285714285,57.770114942528735,99,41,119,37
A169,A,,next_open,0.7,True,,,,,,fixed2L,none,False,-13.97436907761781,-2.919020885056234,-4.223688658432523,-1.955164618188543,42.71228065850179,18.776683176198485,0.49173553719008267,0.4626865671641791,0.8776301375516541,0.9297446210725392,242,67,32.18595041322314,76.41791044776119,114,29,120,29
A170,A,,close,0.7,True,,0.75,,,,fixed2L,none,False,-25.84622775949481,-6.475125337691933,-8.215828167668416,-4.363756093044746,46.30199954857548,23.889812121703006,0.418848167539267,0.45121951219512196,0.7510049319188334,0.8684386419673423,191,82,38.43455497382199,60.98780487804878,75,35,109,38
A171,A,,next_open,0.7,True,,0.75,,,,fixed2L,none,False,-15.773824956062976,4.494856357935562,-4.802396232742501,2.9738708598440633,41.75182497869627,18.803801081442597,0.43434343434343436,0.4925373134328358,0.8407469662873083,1.107292089797132,198,67,37.56060606060606,77.61194029850746,80,31,110,26
A172,A,,close,0.7,True,,1.0,,,,fixed2L,none,False,-22.854940426326877,-0.4644457691526105,-7.169273200883208,-0.30980011391030793,41.86302227692135,20.54297480495158,0.40229885057471265,0.4805194805194805,0.762901636083976,0.9875739531906098,174,77,38.229885057471265,67.64935064935065,64,34,103,33
A173,A,,next_open,0.7,True,,1.0,,,,fixed2L,none,False,-17.86504993611292,-5.018183583265101,-5.4861257190658375,-3.373322346744534,41.98072372850375,18.96338943204775,0.4067796610169492,0.4426229508196721,0.8091312929692236,0.8834645420952774,177,61,36.463276836158194,83.22950819672131,66,25,103,27
A174,A,,close,0.7,True,,1.5,,,,fixed2L,none,False,-39.44691769241565,-6.733606234125633,-13.395699935623417,-4.540008003354434,42.350542747006315,16.69497539112161,0.18032786885245902,0.3333333333333333,0.2116432106480652,0.7984819029080671,61,51,34.442622950819676,72.82352941176471,8,15,48,28
A175,A,,next_open,0.7,True,,1.5,,,,fixed2L,none,False,-39.31065658159434,-3.4372079694975466,-13.339872499831241,-2.3042841140414216,42.52366822437693,15.129441271641625,0.1774193548387097,0.36,0.20682156618811862,0.885562383848098,62,50,32.564516129032256,75.1,8,15,49,26
A176,A,,close,0.7,True,gt_prev,,,,,fixed2L,none,False,-25.744814639700163,-4.128819702281195,-8.179858388866057,-2.7712205146782187,47.98606912700557,25.034122719847847,0.45739910313901344,0.5222222222222223,0.7761444688710778,0.9142335153499058,223,90,32.71748878923767,53.86666666666667,103,45,113,36
A177,A,,next_open,0.7,True,gt_prev,,,,,fixed2L,none,False,-11.588306875085873,-12.416678302428895,-3.4694953390065897,-8.457444772452327,43.63120675825666,26.602102157638758,0.4978723404255319,0.47619047619047616,0.8953158741562517,0.7142361829232652,235,63,31.43404255319149,72.55555555555556,112,28,115,27
A178,A,,close,0.7,True,gt_prev,0.75,,,,fixed2L,none,False,-21.278583382225293,-15.017586008716155,-6.6293660091926725,-10.278445587403006,44.69922739041473,28.52859967278753,0.42857142857142855,0.3972602739726027,0.7840237521491603,0.7000501802448815,182,73,39.60989010989011,65.01369863013699,75,26,100,39
A179,A,,next_open,0.7,True,gt_prev,0.75,,,,fixed2L,none,False,-9.035453804692672,-15.341238893674348,-2.6784908791107287,-10.506339668818365,39.17570549730681,25.464373767803515,0.45454545454545453,0.3492063492063492,0.8996053084218966,0.6708776418967755,187,63,38.62566844919786,71.9047619047619,79,20,100,35
A180,A,,close,0.7,True,gt_prev,1.0,,,,fixed2L,none,False,-19.75469576836666,-14.260964772681117,-6.1147120818545675,-9.74681097618868,43.0826676855103,27.905757527855368,0.38461538461538464,0.38095238095238093,0.7725361094555335,0.6865174326399353,156,63,39.30769230769231,76.33333333333333,57,21,92,34
A181,A,,next_open,0.7,True,gt_prev,1.0,,,,fixed2L,none,False,-17.069777630446183,-12.893451619819174,-5.224662771996091,-8.789888549967817,42.54983917067727,23.481052907038773,0.40372670807453415,0.375,0.800703938882847,0.6949615952543083,161,56,37.6583850931677,83.19642857142857,59,19,94,28
A182,A,,close,0.7,True,gt_prev,1.5,,,,fixed2L,none,False,-34.20562128414463,-3.1405785074158366,-11.309816409791262,-2.104358955012453,38.12837293392613,17.94542752938071,0.22807017543859648,0.3541666666666667,0.24359374907455666,0.892881760718644,57,48,35.89473684210526,73.5,8,15,43,25
A183,A,,next_open,0.7,True,gt_prev,1.5,,,,fixed2L,none,False,-33.66513609254477,-2.219924736633694,-11.101548171256937,-1.4851438750229429,37.40802515109781,18.04946902988624,0.21052631578947367,0.375,0.23771963318517197,0.9218456004425166,57,48,34.771929824561404,73.08333333333333,8,15,43,25
A184,A,,close,0.7,True,gt_1_2x20d,,,,,fixed2L,none,False,-31.42279053242939,-4.762906932859467,-10.250198438595149,-3.200307689146731,50.19768625837999,22.825706102965153,0.45535714285714285,0.5057471264367817,0.7326432515248317,0.9019899251529891,224,87,33.691964285714285,57.770114942528735,99,41,119,37
A185,A,,next_open,0.7,True,gt_1_2x20d,,,,,fixed2L,none,False,-13.97436907761781,-2.919020885056234,-4.223688658432523,-1.955164618188543,42.71228065850179,18.776683176198485,0.49173553719008267,0.4626865671641791,0.8776301375516541,0.9297446210725392,242,67,32.18595041322314,76.41791044776119,114,29,120,29
A186,A,,close,0.7,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-25.84622775949481,-6.475125337691933,-8.215828167668416,-4.363756093044746,46.30199954857548,23.889812121703006,0.418848167539267,0.45121951219512196,0.7510049319188334,0.8684386419673423,191,82,38.43455497382199,60.98780487804878,75,35,109,38
A187,A,,next_open,0.7,True,gt_1_2x20d,0.75,,,,fixed2L,none,False,-15.773824956062976,4.494856357935562,-4.802396232742501,2.9738708598440633,41.75182497869627,18.803801081442597,0.43434343434343436,0.4925373134328358,0.8407469662873083,1.107292089797132,198,67,37.56060606060606,77.61194029850746,80,31,110,26
A188,A,,close,0.7,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-22.854940426326877,-0.4644457691526105,-7.169273200883208,-0.30980011391030793,41.86302227692135,20.54297480495158,0.40229885057471265,0.4805194805194805,0.762901636083976,0.9875739531906098,174,77,38.229885057471265,67.64935064935065,64,34,103,33
A189,A,,next_open,0.7,True,gt_1_2x20d,1.0,,,,fixed2L,none,False,-17.86504993611292,-5.018183583265101,-5.4861257190658375,-3.373322346744534,41.98072372850375,18.96338943204775,0.4067796610169492,0.4426229508196721,0.8091312929692236,0.8834645420952774,177,61,36.463276836158194,83.22950819672131,66,25,103,27
A190,A,,close,0.7,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-39.44691769241565,-6.733606234125633,-13.395699935623417,-4.540008003354434,42.350542747006315,16.69497539112161,0.18032786885245902,0.3333333333333333,0.2116432106480652,0.7984819029080671,61,51,34.442622950819676,72.82352941176471,8,15,48,28
A191,A,,next_open,0.7,True,gt_1_2x20d,1.5,,,,fixed2L,none,False,-39.31065658159434,-3.4372079694975466,-13.339872499831241,-2.3042841140414216,42.52366822437693,15.129441271641625,0.1774193548387097,0.36,0.20682156618811862,0.885562383848098,62,50,32.564516129032256,75.1,8,15,49,26
B000,B,A076,close,0.5,True,,1.0,,,8.0,fixed2L,none,False,-38.58099070888807,-8.661010856476691,-13.04243331181134,-5.859438666518169,41.676711358926276,19.637257665154458,0.31983805668016196,0.3695652173913043,0.5850502592599399,0.8474013577617954,247,184,18.360323886639677,20.744565217391305,47,36,44,13
B001,B,A076,close,0.5,True,,1.0,,,12.0,fixed2L,none,False,-41.52874976280481,-2.7375113597588596,-14.260007461864877,-1.8330228059952325,46.75575647940543,17.1292048524652,0.32367149758454106,0.4152542372881356,0.59951973642275,0.9378439373873909,207,118,27.468599033816425,38.24576271186441,57,34,79,16
B002,B,A076,close,0.5,True,,1.0,,1.0,,fixed2L,none,False,-28.457259867221463,7.699399894089898,-9.154250775164407,5.068038281815879,40.854798910141696,18.163637607752896,0.3717277486910995,0.47692307692307695,0.7182265887062343,1.2249210764818945,191,65,36.518324607329845,81.56923076923077,66,29,109,24
B003,B,A076,close,0.5,True,,1.0,,1.0,8.0,fixed2L,none,False,-38.513129611185114,-8.661010856476691,-13.014898939247143,-5.859438666518169,41.64140195258072,19.637257665154458,0.31983805668016196,0.3695652173913043,0.585476882156835,0.8474013577617954,247,184,18.344129554655872,20.744565217391305,47,36,44,13
B004,B,A076,close,0.5,True,,1.0,,1.0,12.0,fixed2L,none,False,-37.80735044492188,-4.3302019321115,-12.7298088344883,-2.9073931364602568,45.433731786269924,18.494302750416114,0.33175355450236965,0.4017094017094017,0.6324981048649405,0.9015707918924637,211,117,27.28909952606635,38.34188034188034,59,32,81,15
B005,B,A076,close,0.5,True,,1.0,60.0,,,fixed2L,none,False,-23.27449118370204,-8.50433374246471,-7.314294943182231,-5.751838814998034,37.558767001900186,23.455508324980713,0.5327510917030568,0.5701754385964912,0.7841360960434935,0.862496038395222,229,114,24.921397379912662,42.219298245614034,7,4,106,42
B006,B,A076,close,0.5,True,,1.0,60.0,,8.0,fixed2L,none,False,-17.905825056542422,-3.746234939957105,-5.4995800010995355,-2.5127830162906872,27.484109764571095,16.862133166752884,0.4459016393442623,0.46473029045643155,0.8298367899305947,0.9496219244525888,305,241,14.075409836065575,15.688796680497925,8,3,50,22
B007,B,A076,close,0.5,True,,1.0,60.0,,12.0,fixed2L,none,False,-24.13416438401731,1.3737699236855416,-7.6132255240440205,0.9135529993378855,35.15019694204102,11.939139416644519,0.49242424242424243,0.5114942528735632,0.781234135667713,1.0201272628727223,264,174,19.632575757575758,25.942528735632184,9,4,82,27
B008,B,A076,close,0.5,True,,1.0,60.0,1.0,,fixed2L,none,False,-23.27449118370204,-8.50433374246471,-7.314294943182231,-5.751838814998034,37.558767001900186,23.455508324980713,0.5327510917030568,0.5701754385964912,0.7841360960434935,0.862496038395222,229,114,24.921397379912662,42.219298245614034,7,4,106,42
B009,B,A076,close,0.5,True,,1.0,60.0,1.0,8.0,fixed2L,none,False,-17.905825056542422,-3.746234939957105,-5.4995800010995355,-2.5127830162906872,27.484109764571095,16.862133166752884,0.4459016393442623,0.46473029045643155,0.8298367899305947,0.9496219244525888,305,241,14.075409836065575,15.688796680497925,8,3,50,22
B010,B,A076,close,0.5,True,,1.0,60.0,1.0,12.0,fixed2L,none,False,-24.13416438401731,1.3737699236855416,-7.6132255240440205,0.9135529993378855,35.15019694204102,11.939139416644519,0.49242424242424243,0.5114942528735632,0.781234135667713,1.0201272628727223,264,174,19.632575757575758,25.942528735632184,9,4,82,27
B011,B,A076,close,0.5,True,,1.0,70.0,,,fixed2L,none,False,-24.96095701863055,-0.5716955130926182,-7.903010759305829,-0.38140756516248375,39.26908773376432,15.874287930988856,0.4790697674418605,0.5773195876288659,0.7636802117857391,0.9869309192316265,215,97,28.441860465116278,51.76288659793814,10,3,111,33
B012,B,A076,close,0.5,True,,1.0,70.0,,8.0,fixed2L,none,False,-26.33235932598199,2.474105147100958,-8.388740997490462,1.6422980698352463,33.20942956138413,15.31808084977054,0.3924914675767918,0.43119266055045874,0.7572355167297229,1.0345948379419647,293,218,15.058020477815699,17.279816513761467,11,3,48,17
B013,B,A076,close,0.5,True,,1.0,70.0,,12.0,fixed2L,none,False,-25.936654424895465,-2.3347859183145636,-8.247930813751536,-1.5622909399663043,36.66847991647323,15.762715958167165,0.448,0.45390070921985815,0.7632130349687002,0.9560414516437878,250,141,22.144,30.30496453900709,14,4,84,19
B014,B,A076,close,0.5,True,,1.0,70.0,1.0,,fixed2L,none,False,-24.96095701863055,-0.5716955130926182,-7.903010759305829,-0.38140756516248375,39.26908773376432,15.874287930988856,0.4790697674418605,0.5773195876288659,0.7636802117857391,0.9869309192316265,215,97,28.441860465116278,51.76288659793814,10,3,111,33
B015,B,A076,close,0.5,True,,1.0,70.0,1.0,8.0,fixed2L,none,False,-26.33235932598199,2.474105147100958,-8.388740997490462,1.6422980698352463,33.20942956138413,15.31808084977054,0.3924914675767918,0.43119266055045874,0.7572355167297229,1.0345948379419647,293,218,15.058020477815699,17.279816513761467,11,3,48,17
B016,B,A076,close,0.5,True,,1.0,70.0,1.0,12.0,fixed2L,none,False,-25.936654424895465,-2.3347859183145636,-8.247930813751536,-1.5622909399663043,36.66847991647323,15.762715958167165,0.448,0.45390070921985815,0.7632130349687002,0.9560414516437878,250,141,22.144,30.30496453900709,14,4,84,19
B017,B,A076,close,0.5,True,,1.0,80.0,,,fixed2L,none,False,-26.644186962336757,4.922777820372559,-8.500084332469493,3.254743700354834,39.56413531333053,16.632861545130552,0.441747572815534,0.5633802816901409,0.7507980338653167,1.125213397530593,206,71,30.57766990291262,72.1830985915493,23,5,113,25
B018,B,A076,close,0.5,True,,1.0,80.0,,8.0,fixed2L,none,False,-35.74528579281587,-1.2665043325775116,-11.909872827830025,-0.8459364026511706,39.13990509046282,16.37763556959274,0.35580524344569286,0.4019607843137255,0.6489891267953946,0.9790122740606332,267,204,15.98876404494382,18.269607843137255,21,7,46,16
B019,B,A076,close,0.5,True,,1.0,80.0,,12.0,fixed2L,none,False,-29.211627718507806,-0.7026092772461578,-9.429916672883731,-0.468849696780016,38.89831021079123,18.317977839298262,0.4092827004219409,0.4461538461538462,0.7301715447821338,0.9836531409374462,237,130,23.82278481012658,33.73076923076923,26,7,79,18
B020,B,A076,close,0.5,True,,1.0,80.0,1.0,,fixed2L,none,False,-25.715712513989743,3.106428858969834,-8.16954275344779,2.0599010824612796,40.672952363495824,16.632861545130552,0.43842364532019706,0.5277777777777778,0.753369422622475,1.08020100533451,203,72,31.039408866995075,71.01388888888889,22,5,111,26
B021,B,A076,close,0.5,True,,1.0,80.0,1.0,8.0,fixed2L,none,False,-35.74528579281587,-1.2665043325775116,-11.909872827830025,-0.8459364026511706,39.13990509046282,16.37763556959274,0.35580524344569286,0.4019607843137255,0.6489891267953946,0.9790122740606332,267,204,15.98876404494382,18.269607843137255,21,7,46,16
B022,B,A076,close,0.5,True,,1.0,80.0,1.0,12.0,fixed2L,none,False,-29.211627718507806,-0.7026092772461578,-9.429916672883731,-0.468849696780016,38.89831021079123,18.317977839298262,0.4092827004219409,0.4461538461538462,0.7301715447821338,0.9836531409374462,237,130,23.82278481012658,33.73076923076923,26,7,79,18
B023,B,A092,close,0.5,True,gt_1_2x20d,1.0,,,8.0,fixed2L,none,False,-38.58099070888807,-8.661010856476691,-13.04243331181134,-5.859438666518169,41.676711358926276,19.637257665154458,0.31983805668016196,0.3695652173913043,0.5850502592599399,0.8474013577617954,247,184,18.360323886639677,20.744565217391305,47,36,44,13
B024,B,A092,close,0.5,True,gt_1_2x20d,1.0,,,12.0,fixed2L,none,False,-41.52874976280481,-2.7375113597588596,-14.260007461864877,-1.8330228059952325,46.75575647940543,17.1292048524652,0.32367149758454106,0.4152542372881356,0.59951973642275,0.9378439373873909,207,118,27.468599033816425,38.24576271186441,57,34,79,16
B025,B,A092,close,0.5,True,gt_1_2x20d,1.0,,1.0,,fixed2L,none,False,-28.457259867221463,7.699399894089898,-9.154250775164407,5.068038281815879,40.854798910141696,18.163637607752896,0.3717277486910995,0.47692307692307695,0.7182265887062343,1.2249210764818945,191,65,36.518324607329845,81.56923076923077,66,29,109,24
B026,B,A092,close,0.5,True,gt_1_2x20d,1.0,,1.0,8.0,fixed2L,none,False,-38.513129611185114,-8.661010856476691,-13.014898939247143,-5.859438666518169,41.64140195258072,19.637257665154458,0.31983805668016196,0.3695652173913043,0.585476882156835,0.8474013577617954,247,184,18.344129554655872,20.744565217391305,47,36,44,13
