id,stage,parent,entry_fill,min_candle_pos,green_only,rel_vol,min_rr,early_pct,be_arm_r,trail_pct,sizing,rotation,passes,train_total_return_pct,val_total_return_pct,train_cagr,val_cagr,train_max_drawdown_pct,val_max_drawdown_pct,train_win_rate,val_win_rate,train_profit_factor,val_profit_factor,train_num_trades,val_num_trades,train_avg_holding_days,val_avg_holding_days,train_n_target_hit,val_n_target_hit,train_n_stop_hit,val_n_stop_hit
B023,B,A098,close,0.6,False,,0.75,,,8.0,fixed2L,none,False,47.09587363054006,-11.876909832867,11.69926038640632,-8.08180333290186,10.01834903524943,22.05116115705818,0.4539249146757679,0.34065934065934067,1.4999509623287288,0.8304052216238292,293,182,20.25938566552901,18.181318681318682,118,53,33,17
B024,B,A098,close,0.6,False,,0.75,,,12.0,fixed2L,none,False,76.373408937212,-1.8237547362159656,17.66607054526501,-1.2192859327041283,12.520172833154447,13.794326719520885,0.5578512396694215,0.4315068493150685,1.9272572707484918,0.9707399328239109,242,146,30.34710743801653,28.30821917808219,131,57,61,36
B025,B,A098,close,0.6,False,,0.75,,1.0,,fixed2L,none,True,66.67870324787293,16.361092729298043,15.77426119876062,10.627182921479106,14.849534317484231,10.853714027346573,0.5668202764976958,0.5245901639344263,1.8130343393314903,1.3109254965190205,217,122,37.44700460829493,36.97540983606557,123,58,85,48
B026,B,A098,close,0.6,False,,0.75,,1.0,8.0,fixed2L,none,False,47.14680954570836,-11.876909832867,11.71034807677267,-8.08180333290186,9.97066301009709,22.05116115705818,0.4539249146757679,0.34065934065934067,1.5007626286159383,0.8304052216238292,293,182,20.25938566552901,18.181318681318682,118,53,33,17
B027,B,A098,close,0.6,False,,0.75,,1.0,12.0,fixed2L,none,False,76.09831973047105,-2.804685125392503,17.613425897770774,-1.8782166650852195,13.491186129622182,14.321141189023919,0.5537190082644629,0.42567567567567566,1.932233169672846,0.9567332708933146,242,148,30.516528925619834,27.37837837837838,130,57,61,38
B028,B,A098,close,0.6,False,,0.75,60.0,,,fixed2L,none,True,91.26891108675721,24.658546967912585,20.433182542236715,15.824424413046035,7.507035663025434,10.915720777709932,0.7236842105263158,0.6290322580645161,2.161337209798318,1.3930427782068964,304,186,23.148026315789473,21.956989247311828,27,14,81,60
B029,B,A098,close,0.6,False,,0.75,60.0,,8.0,fixed2L,none,False,48.26893270593138,-3.127092997652192,11.95391943185291,-2.09527471843296,8.169305549229646,16.833917561860595,0.5698005698005698,0.4698275862068966,1.472761999988916,0.96083614178981,351,232,14.364672364672364,12.883620689655173,30,16,38,17
B030,B,A098,close,0.6,False,,0.75,60.0,,12.0,fixed2L,none,True,82.14827549011927,23.03837669983906,18.757946719921705,14.818896718283359,7.346195440515279,10.673845536337764,0.6930379746835443,0.6020408163265306,1.969127821463155,1.3558612865265813,316,196,19.977848101265824,19.948979591836736,28,14,69,46
B031,B,A098,close,0.6,False,,0.75,60.0,1.0,,fixed2L,none,True,91.26891108675721,24.658546967912585,20.433182542236715,15.824424413046035,7.507035663025434,10.915720777709932,0.7236842105263158,0.6290322580645161,2.161337209798318,1.3930427782068964,304,186,23.148026315789473,21.956989247311828,27,14,81,60
B032,B,A098,close,0.6,False,,0.75,60.0,1.0,8.0,fixed2L,none,False,48.26893270593138,-3.127092997652192,11.95391943185291,-2.09527471843296,8.169305549229646,16.833917561860595,0.5698005698005698,0.4698275862068966,1.472761999988916,0.96083614178981,351,232,14.364672364672364,12.883620689655173,30,16,38,17
